"Date.Time","Antenna","PIT","location","week"
"22978",210223140011,"A","0700EE440C","Mill1",1
"22979",210223140013,"A","0700EE440C","Mill1",1
"22980",210223140014,"A","0700EE440C","Mill1",1
"22982",210223140015,"M","0700EE440C","Mill1",1
"22986",210223140016,"M","0700EE440C","Mill1",1
"22989",210223140017,"M","0700EE440C","Mill1",1
"22991",210223140019,"A","0700EE440C","Mill1",1
"22992",210223140020,"A","0700EE440C","Mill1",1
"22995",210223140021,"A","0700EE440C","Mill1",1
"22998",210223140022,"A","0700EE440C","Mill1",1
"251627",210223140035,"M","0700EDD83B","Mill5",1
"251633",210223140036,"M","0700EDD83B","Mill5",1
"251635",210223140037,"M","0700EDD83B","Mill5",1
"251643",210223140038,"M","0700EDD83B","Mill5",1
"251649",210223140039,"M","0700EDD83B","Mill5",1
"251652",210223140146,"A","0700EDD83B","Mill5",1
"251655",210223140147,"A","0700EDD83B","Mill5",1
"251658",210223140148,"A","0700EDD83B","Mill5",1
"251661",210223140149,"A","0700EDD83B","Mill5",1
"23002",210223140159,"A","01101791ED","Mill1",1
"23005",210223140200,"A","01101791ED","Mill1",1
"23009",210223140201,"A","01101791ED","Mill1",1
"23012",210223140202,"A","01101791ED","Mill1",1
"23013",210223140246,"A","01101791ED","Mill1",1
"23015",210223140247,"A","01101791ED","Mill1",1
"23017",210223140413,"A","0700EDEFDA","Mill1",1
"23020",210223140414,"A","0700EDEFDA","Mill1",1
"251663",210223140429,"M","0700EDD83B","Mill5",1
"251666",210223140430,"M","0700EDD83B","Mill5",1
"251672",210223140431,"M","0700EDD83B","Mill5",1
"251679",210223140432,"M","0700EDD83B","Mill5",1
"23023",210223140439,"A","0700EDD10F","Mill1",1
"23027",210223140440,"A","0700EDD10F","Mill1",1
"23030",210223140441,"A","0700EDD10F","Mill1",1
"23033",210223140442,"A","0700EDD10F","Mill1",1
"23037",210223140443,"A","0700EDD10F","Mill1",1
"23038",210223140448,"A","0700EDEFDA","Mill1",1
"23040",210223140449,"A","0700EDEFDA","Mill1",1
"23042",210223140605,"A","0700EDEFDA","Mill1",1
"23045",210223140606,"A","0700EDEFDA","Mill1",1
"179114",210223140624,"A","0700EDC746","Mill2",1
"179115",210223140625,"A","0700EDC746","Mill2",1
"179118",210223140626,"A","0700EDC746","Mill2",1
"179122",210223140627,"A","0700EDC746","Mill2",1
"179126",210223140628,"A","0700EDC746","Mill2",1
"179129",210223140629,"A","0700EDC746","Mill2",1
"179133",210223140632,"A","0700EDC746","Mill2",1
"179135",210223140633,"A","0700EDC746","Mill2",1
"179138",210223140634,"A","0700EDC746","Mill2",1
"179140",210223140638,"A","0700EDC746","Mill2",1
"228793",210223141122,"A","0700EDF160","Mill3",1
"228795",210223141123,"A","0700EDF160","Mill3",1
"228798",210223141124,"A","0700EDF160","Mill3",1
"228801",210223141138,"M","0110178B4C","Mill3",1
"228802",210223141139,"M","0110178B4C","Mill3",1
"228807",210223141231,"M","0700EDF160","Mill3",1
"228815",210223141232,"M","0700EDF160","Mill3",1
"228823",210223141233,"M","0700EDF160","Mill3",1
"228831",210223141234,"M","0700EDF160","Mill3",1
"23047",210223141338,"A","01101791ED","Mill1",1
"23050",210223141339,"A","01101791ED","Mill1",1
"251686",210223141352,"M","0110179AA2","Mill5",1
"251687",210223141353,"M","0110179AA2","Mill5",1
"228835",210223141405,"M","0700EDF160","Mill3",1
"228841",210223141406,"M","0700EDF160","Mill3",1
"228848",210223141407,"M","0700EDF160","Mill3",1
"251690",210223141407,"M","011017946C","Mill5",1
"251692",210223141408,"M","011017946C","Mill5",1
"241821",210223141410,"A","011017995E","Mill4",1
"23051",210223141419,"A","01101791ED","Mill1",1
"23053",210223141420,"A","01101791ED","Mill1",1
"23056",210223141421,"A","01101791ED","Mill1",1
"251694",210223141451,"M","011017946C","Mill5",1
"251697",210223141452,"M","011017946C","Mill5",1
"228851",210223141524,"M","0110178B4C","Mill3",1
"251701",210223141530,"M","011017946C","Mill5",1
"251704",210223141531,"M","011017946C","Mill5",1
"23057",210223141542,"A","0700EE440C","Mill1",1
"23058",210223141543,"A","0700EE440C","Mill1",1
"23062",210223141544,"A","0700EE440C","Mill1",1
"23065",210223141545,"A","0700EE440C","Mill1",1
"23068",210223141546,"A","0700EE440C","Mill1",1
"23072",210223141547,"A","0700EE440C","Mill1",1
"228852",210223141557,"A","0700EDF160","Mill3",1
"228855",210223141558,"A","0700EDF160","Mill3",1
"228858",210223141600,"M","0700EDF160","Mill3",1
"228863",210223141601,"M","0700EDF160","Mill3",1
"228871",210223141602,"M","0700EDF160","Mill3",1
"228878",210223141603,"M","0700EDF160","Mill3",1
"228880",210223141604,"A","0700EDF160","Mill3",1
"228882",210223141605,"A","0700EDF160","Mill3",1
"228885",210223141606,"A","0700EDF160","Mill3",1
"251705",210223141655,"M","011017946C","Mill5",1
"251706",210223141657,"M","011017946C","Mill5",1
"251708",210223141733,"M","011017946C","Mill5",1
"251710",210223141734,"M","011017946C","Mill5",1
"251714",210223141735,"M","011017946C","Mill5",1
"251716",210223141750,"M","011017946C","Mill5",1
"251720",210223141751,"M","011017946C","Mill5",1
"251724",210223141752,"M","011017946C","Mill5",1
"251727",210223141823,"M","011017946C","Mill5",1
"251729",210223141824,"M","011017946C","Mill5",1
"251732",210223141825,"M","011017946C","Mill5",1
"251736",210223141826,"M","011017946C","Mill5",1
"313420",210223141826,"A","0110177ACE","Mill6",1
"251739",210223141827,"M","011017946C","Mill5",1
"313424",210223141827,"A","0110177ACE","Mill6",1
"251741",210223141828,"M","011017946C","Mill5",1
"313427",210223141828,"A","0110177ACE","Mill6",1
"313430",210223141829,"A","0110177ACE","Mill6",1
"313434",210223141830,"A","0110177ACE","Mill6",1
"313437",210223141831,"A","0110177ACE","Mill6",1
"313438",210223141832,"M","0110177ACE","Mill6",1
"313441",210223141833,"M","0110177ACE","Mill6",1
"313445",210223141834,"M","0110177ACE","Mill6",1
"179142",210223141904,"M","0700EDCA72","Mill2",1
"179146",210223141905,"M","0700EDCA72","Mill2",1
"179150",210223141909,"M","0700EDC746","Mill2",1
"179153",210223141910,"M","0700EDC746","Mill2",1
"179157",210223141911,"M","0700EDC746","Mill2",1
"179165",210223141912,"M","0700EDC746","Mill2",1
"251743",210223141912,"A","011017946C","Mill5",1
"179173",210223141913,"M","0700EDC746","Mill2",1
"251744",210223141913,"A","011017946C","Mill5",1
"251747",210223141914,"A","011017946C","Mill5",1
"241823",210223141916,"A","011017995E","Mill4",1
"251750",210223141916,"M","011017946C","Mill5",1
"241824",210223141917,"A","011017995E","Mill4",1
"251753",210223141917,"M","011017946C","Mill5",1
"241827",210223141918,"A","011017995E","Mill4",1
"313449",210223141919,"M","0110177ACE","Mill6",1
"313451",210223141920,"M","0110177ACE","Mill6",1
"313457",210223141921,"M","0110177ACE","Mill6",1
"313460",210223141922,"M","0110177ACE","Mill6",1
"313464",210223141923,"M","0110177ACE","Mill6",1
"313468",210223141924,"M","0110177ACE","Mill6",1
"313472",210223141925,"M","0110177ACE","Mill6",1
"313476",210223141926,"M","0110177ACE","Mill6",1
"313479",210223141927,"M","0110177ACE","Mill6",1
"313483",210223141928,"M","0110177ACE","Mill6",1
"313487",210223141929,"M","0110177ACE","Mill6",1
"313491",210223141930,"M","0110177ACE","Mill6",1
"313492",210223141933,"M","0110177ACE","Mill6",1
"313495",210223141934,"M","0110177ACE","Mill6",1
"313498",210223141935,"A","0110177ACE","Mill6",1
"313500",210223141936,"A","0110177ACE","Mill6",1
"313503",210223141937,"A","0110177ACE","Mill6",1
"313506",210223141938,"A","0110177ACE","Mill6",1
"313510",210223141939,"A","0110177ACE","Mill6",1
"313513",210223141940,"A","0110177ACE","Mill6",1
"313516",210223141941,"A","0110177ACE","Mill6",1
"313520",210223141942,"A","0110177ACE","Mill6",1
"313523",210223141943,"A","0110177ACE","Mill6",1
"313527",210223141944,"A","0110177ACE","Mill6",1
"313530",210223141945,"A","0110177ACE","Mill6",1
"313533",210223141946,"A","0110177ACE","Mill6",1
"313536",210223141958,"A","01101775EE","Mill6",1
"313538",210223141959,"A","01101775EE","Mill6",1
"313542",210223142000,"A","01101775EE","Mill6",1
"251755",210223142003,"M","011017946C","Mill5",1
"251759",210223142004,"M","011017946C","Mill5",1
"251763",210223142005,"M","011017946C","Mill5",1
"313545",210223142005,"M","0110179841","Mill6",1
"251767",210223142006,"M","011017946C","Mill5",1
"313546",210223142006,"M","0110179841","Mill6",1
"251770",210223142007,"M","011017946C","Mill5",1
"313550",210223142007,"M","0110179841","Mill6",1
"251772",210223142008,"M","011017946C","Mill5",1
"313553",210223142008,"M","0110179841","Mill6",1
"251773",210223142009,"M","011017946C","Mill5",1
"313558",210223142009,"M","0110179841","Mill6",1
"313562",210223142010,"M","0110179841","Mill6",1
"179179",210223142021,"A","0700EE43F6","Mill2",1
"179180",210223142022,"A","0700EE43F6","Mill2",1
"179183",210223142023,"A","0700EE43F6","Mill2",1
"179188",210223142031,"A","0700ED9B1C","Mill2",1
"179191",210223142032,"A","0700ED9B1C","Mill2",1
"313564",210223142039,"M","01101775EE","Mill6",1
"313568",210223142041,"M","01101775EE","Mill6",1
"313573",210223142042,"M","01101775EE","Mill6",1
"179194",210223142050,"A","0700EE43F6","Mill2",1
"179197",210223142051,"A","0700EE43F6","Mill2",1
"179201",210223142052,"A","0700EE43F6","Mill2",1
"179203",210223142053,"A","0110178A76","Mill2",1
"179204",210223142054,"A","0110178A76","Mill2",1
"179208",210223142055,"A","0110178A76","Mill2",1
"251774",210223142055,"A","011017946C","Mill5",1
"251777",210223142056,"A","011017946C","Mill5",1
"251780",210223142057,"A","011017946C","Mill5",1
"251783",210223142058,"A","011017946C","Mill5",1
"313579",210223142113,"M","0110177ACE","Mill6",1
"313581",210223142114,"M","0110177ACE","Mill6",1
"313584",210223142115,"A","0110177ACE","Mill6",1
"313586",210223142116,"A","0110177ACE","Mill6",1
"313589",210223142117,"A","0110177ACE","Mill6",1
"179209",210223142123,"A","0700EE43F6","Mill2",1
"179211",210223142124,"A","0700EE43F6","Mill2",1
"179214",210223142125,"A","0700EE43F6","Mill2",1
"179218",210223142126,"A","0700EE43F6","Mill2",1
"179222",210223142127,"A","0700EE43F6","Mill2",1
"179225",210223142128,"A","0700EE43F6","Mill2",1
"179229",210223142129,"A","0700EE43F6","Mill2",1
"179230",210223142142,"A","0700EE43F6","Mill2",1
"179232",210223142143,"A","0700EE43F6","Mill2",1
"179236",210223142144,"A","0700EE43F6","Mill2",1
"179239",210223142145,"A","0700EE43F6","Mill2",1
"179242",210223142146,"A","0700EE43F6","Mill2",1
"179245",210223142147,"A","0700EE43F6","Mill2",1
"179249",210223142148,"A","0700EE43F6","Mill2",1
"179253",210223142149,"A","0700EE43F6","Mill2",1
"179257",210223142151,"A","0110178A76","Mill2",1
"179260",210223142152,"A","0110178A76","Mill2",1
"251784",210223142153,"A","011017946C","Mill5",1
"251787",210223142154,"A","011017946C","Mill5",1
"179264",210223142155,"A","0700EE43F6","Mill2",1
"251788",210223142155,"M","011017946C","Mill5",1
"179267",210223142156,"A","0700EE43F6","Mill2",1
"251789",210223142156,"M","011017946C","Mill5",1
"179271",210223142157,"A","0700EE43F6","Mill2",1
"179274",210223142158,"A","0700EE43F6","Mill2",1
"179277",210223142159,"A","0700EE43F6","Mill2",1
"179280",210223142200,"A","0700EE43F6","Mill2",1
"179284",210223142201,"A","0700EE43F6","Mill2",1
"179288",210223142202,"A","0700EE43F6","Mill2",1
"251791",210223142313,"M","011017946C","Mill5",1
"228889",210223142325,"A","0110177B56","Mill3",1
"228892",210223142422,"A","0110177B56","Mill3",1
"228893",210223142423,"A","0110177B56","Mill3",1
"228894",210223142424,"A","0110177B56","Mill3",1
"228896",210223142425,"A","0110177B56","Mill3",1
"251794",210223142431,"M","011017946C","Mill5",1
"251797",210223142432,"M","011017946C","Mill5",1
"251801",210223142433,"M","011017946C","Mill5",1
"251804",210223142434,"M","011017946C","Mill5",1
"251807",210223142435,"M","011017946C","Mill5",1
"251810",210223142525,"M","0700EDD83B","Mill5",1
"251815",210223142526,"M","0700EDD83B","Mill5",1
"251822",210223142527,"M","0700EDD83B","Mill5",1
"251829",210223142528,"M","0700EDD83B","Mill5",1
"251837",210223142529,"M","0700EDD83B","Mill5",1
"251842",210223142541,"M","011017946C","Mill5",1
"251843",210223142542,"M","011017946C","Mill5",1
"251845",210223142624,"M","011017946C","Mill5",1
"251847",210223142625,"M","011017946C","Mill5",1
"251850",210223142626,"M","011017946C","Mill5",1
"251854",210223142651,"M","0700EDD83B","Mill5",1
"251856",210223142652,"M","0700EDD83B","Mill5",1
"251863",210223142653,"M","0700EDD83B","Mill5",1
"251869",210223142657,"M","0110179AA2","Mill5",1
"251871",210223142658,"M","0110179AA2","Mill5",1
"251877",210223142659,"M","0110179AA2","Mill5",1
"179290",210223142715,"A","01101795C4","Mill2",1
"179291",210223142716,"A","01101795C4","Mill2",1
"228897",210223142759,"M","0700EDF160","Mill3",1
"228899",210223142800,"M","0700EDF160","Mill3",1
"228907",210223142801,"M","0700EDF160","Mill3",1
"228914",210223142802,"M","0700EDF160","Mill3",1
"228922",210223142803,"M","0700EDF160","Mill3",1
"251879",210223142809,"M","011017946C","Mill5",1
"251882",210223142810,"M","011017946C","Mill5",1
"23074",210223142837,"A","0700EE1EEC","Mill1",1
"23076",210223142838,"A","0700EE1EEC","Mill1",1
"23079",210223142839,"A","0700EE1EEC","Mill1",1
"23082",210223142840,"A","0700EE1EEC","Mill1",1
"23083",210223142840,"M","0700EE1EEC","Mill1",1
"23084",210223142841,"M","0700EE1EEC","Mill1",1
"23088",210223142842,"M","0700EE1EEC","Mill1",1
"23092",210223142843,"M","0700EE1EEC","Mill1",1
"23097",210223142844,"M","0700EE1EEC","Mill1",1
"23101",210223142845,"M","0700EE1EEC","Mill1",1
"251885",210223142857,"M","011017946C","Mill5",1
"251887",210223142858,"M","011017946C","Mill5",1
"251891",210223142859,"M","011017946C","Mill5",1
"23102",210223142948,"A","0700EE1EEC","Mill1",1
"23103",210223142949,"A","0700EE1EEC","Mill1",1
"23107",210223142950,"A","0700EE1EEC","Mill1",1
"23108",210223142950,"M","0700EE1EEC","Mill1",1
"23110",210223142951,"M","0700EE1EEC","Mill1",1
"23113",210223142952,"M","0700EE1EEC","Mill1",1
"23116",210223142953,"M","0700EE1EEC","Mill1",1
"23120",210223142954,"M","0700EE1EEC","Mill1",1
"23125",210223142955,"M","0700EE1EEC","Mill1",1
"23129",210223142956,"M","0700EE1EEC","Mill1",1
"23133",210223142957,"M","0700EE1EEC","Mill1",1
"23136",210223142958,"M","0700EE1EEC","Mill1",1
"251895",210223143010,"M","011017946C","Mill5",1
"251898",210223143011,"M","011017946C","Mill5",1
"251902",210223143012,"M","011017946C","Mill5",1
"251905",210223143014,"M","011017946C","Mill5",1
"251907",210223143015,"M","011017946C","Mill5",1
"251911",210223143016,"M","011017946C","Mill5",1
"251914",210223143017,"M","011017946C","Mill5",1
"251915",210223143017,"M","0700EDD83B","Mill5",1
"251916",210223143018,"M","0700EDD83B","Mill5",1
"251920",210223143019,"M","0700EDD83B","Mill5",1
"251925",210223143020,"M","0700EDD83B","Mill5",1
"251931",210223143021,"M","0700EDD83B","Mill5",1
"251938",210223143022,"M","0700EDD83B","Mill5",1
"251946",210223143023,"M","0700EDD83B","Mill5",1
"251953",210223143024,"M","0700EDD83B","Mill5",1
"251959",210223143025,"M","0700EDD83B","Mill5",1
"251966",210223143026,"M","0700EDD83B","Mill5",1
"251972",210223143245,"M","011017946C","Mill5",1
"251976",210223143246,"M","011017946C","Mill5",1
"251980",210223143247,"M","011017946C","Mill5",1
"251984",210223143248,"M","011017946C","Mill5",1
"23139",210223143301,"A","0700EE3578","Mill1",1
"23140",210223143302,"A","0700EE3578","Mill1",1
"23142",210223143303,"A","0700EE3578","Mill1",1
"251985",210223143337,"M","011017946C","Mill5",1
"251989",210223143338,"M","011017946C","Mill5",1
"251992",210223143339,"M","011017946C","Mill5",1
"251996",210223143340,"M","011017946C","Mill5",1
"252000",210223143341,"M","011017946C","Mill5",1
"23144",210223143354,"A","0700EE3578","Mill1",1
"23145",210223143355,"A","0700EE3578","Mill1",1
"23147",210223143356,"A","0700EE3578","Mill1",1
"23150",210223143357,"A","0700EE3578","Mill1",1
"252001",210223143403,"A","011017946C","Mill5",1
"252005",210223143404,"A","011017946C","Mill5",1
"179293",210223143456,"A","0700EDC746","Mill2",1
"179296",210223143457,"A","0700EDC746","Mill2",1
"179299",210223143458,"A","0700EDC746","Mill2",1
"179303",210223143459,"A","0700EDC746","Mill2",1
"179306",210223143500,"A","0700EDC746","Mill2",1
"179308",210223143501,"A","0700EDC746","Mill2",1
"23151",210223143502,"A","01101791ED","Mill1",1
"179309",210223143502,"A","0700EDC746","Mill2",1
"179311",210223143502,"M","0700EDC746","Mill2",1
"23153",210223143503,"A","01101791ED","Mill1",1
"179312",210223143503,"M","0700EDC746","Mill2",1
"23156",210223143504,"A","01101791ED","Mill1",1
"179315",210223143504,"M","0700EDC746","Mill2",1
"23159",210223143505,"A","01101791ED","Mill1",1
"179322",210223143505,"M","0700EDC746","Mill2",1
"179329",210223143506,"M","0700EDC746","Mill2",1
"179337",210223143507,"M","0700EDC746","Mill2",1
"179344",210223143508,"M","0700EDC746","Mill2",1
"252006",210223143532,"M","011017946C","Mill5",1
"252010",210223143533,"M","011017946C","Mill5",1
"179347",210223143556,"A","0700EDC746","Mill2",1
"179350",210223143557,"A","0700EDC746","Mill2",1
"179354",210223143558,"A","0700EDC746","Mill2",1
"179357",210223143559,"A","0700EDC746","Mill2",1
"179360",210223143600,"A","0700EDC746","Mill2",1
"179364",210223143601,"A","0700EDC746","Mill2",1
"179368",210223143602,"A","0700EDC746","Mill2",1
"179371",210223143603,"A","0700EDC746","Mill2",1
"179375",210223143604,"A","0700EDC746","Mill2",1
"179379",210223143605,"A","0700EDC746","Mill2",1
"179384",210223143606,"A","0700EDC746","Mill2",1
"179387",210223143607,"A","0700EDC746","Mill2",1
"23160",210223143612,"M","0700EE3578","Mill1",1
"179389",210223143612,"A","0700EDC746","Mill2",1
"23165",210223143613,"M","0700EE3578","Mill1",1
"179391",210223143613,"M","0110178EB9","Mill2",1
"179392",210223143613,"A","0700EDC746","Mill2",1
"23172",210223143614,"M","0700EE3578","Mill1",1
"179396",210223143614,"M","0110178EB9","Mill2",1
"179397",210223143614,"A","0700EDC746","Mill2",1
"23175",210223143615,"M","0700EE3578","Mill1",1
"179401",210223143615,"M","0110178EB9","Mill2",1
"179402",210223143615,"A","0700EDC746","Mill2",1
"179406",210223143616,"M","0110178EB9","Mill2",1
"179407",210223143616,"A","0700EDC746","Mill2",1
"252011",210223143622,"M","0110179AA2","Mill5",1
"252012",210223143623,"M","0110179AA2","Mill5",1
"252016",210223143641,"M","011017946C","Mill5",1
"252017",210223143642,"M","011017946C","Mill5",1
"252021",210223143643,"M","011017946C","Mill5",1
"252024",210223143644,"M","011017946C","Mill5",1
"252025",210223143659,"M","011017946C","Mill5",1
"23176",210223143701,"A","01101791ED","Mill1",1
"252026",210223143701,"M","011017946C","Mill5",1
"23177",210223143702,"A","01101791ED","Mill1",1
"252029",210223143702,"M","011017946C","Mill5",1
"23181",210223143703,"A","01101791ED","Mill1",1
"252033",210223143703,"M","011017946C","Mill5",1
"252037",210223143704,"M","011017946C","Mill5",1
"179411",210223143811,"A","0110178A76","Mill2",1
"179412",210223143812,"A","0110178A76","Mill2",1
"179414",210223143813,"A","0110178A76","Mill2",1
"179417",210223143814,"A","0110178A76","Mill2",1
"179421",210223143815,"A","0110178A76","Mill2",1
"252038",210223143955,"M","011017946C","Mill5",1
"252041",210223143956,"M","011017946C","Mill5",1
"252045",210223143957,"M","011017946C","Mill5",1
"252048",210223143958,"M","011017946C","Mill5",1
"23182",210223144254,"A","0700EDD10F","Mill1",1
"23186",210223144255,"A","0700EDD10F","Mill1",1
"23189",210223144256,"A","0700EDD10F","Mill1",1
"23192",210223144257,"A","0700EDD10F","Mill1",1
"23196",210223144258,"A","0700EDD10F","Mill1",1
"23199",210223144259,"A","0700EDD10F","Mill1",1
"23203",210223144300,"A","0700EDD10F","Mill1",1
"252050",210223144343,"M","011017946C","Mill5",1
"252053",210223144344,"M","011017946C","Mill5",1
"179423",210223144346,"A","0700EDCC8C","Mill2",1
"179425",210223144347,"A","0700EDCC8C","Mill2",1
"179427",210223144348,"A","0700EDCC8C","Mill2",1
"252056",210223144348,"M","011017946C","Mill5",1
"179431",210223144349,"A","0700EDCC8C","Mill2",1
"252058",210223144349,"M","011017946C","Mill5",1
"179434",210223144350,"A","0700EDCC8C","Mill2",1
"179437",210223144351,"A","0700EDCC8C","Mill2",1
"179440",210223144352,"A","0700EDCC8C","Mill2",1
"179443",210223144353,"A","0700EDCC8C","Mill2",1
"23205",210223144403,"M","0700EDD10F","Mill1",1
"23206",210223144404,"M","0700EDD10F","Mill1",1
"23212",210223144405,"M","0700EDD10F","Mill1",1
"23220",210223144406,"M","0700EDD10F","Mill1",1
"23223",210223144407,"M","0700EDD10F","Mill1",1
"23227",210223144408,"M","0700EDD10F","Mill1",1
"252061",210223144418,"M","011017946C","Mill5",1
"179444",210223144419,"M","0110178A76","Mill2",1
"252062",210223144419,"M","011017946C","Mill5",1
"179446",210223144420,"M","0110178A76","Mill2",1
"252066",210223144420,"M","011017946C","Mill5",1
"179449",210223144421,"M","0110178A76","Mill2",1
"252070",210223144421,"M","011017946C","Mill5",1
"179452",210223144422,"M","0110178A76","Mill2",1
"252073",210223144422,"M","011017946C","Mill5",1
"252077",210223144423,"M","011017946C","Mill5",1
"252081",210223144424,"M","011017946C","Mill5",1
"179454",210223144450,"M","0700EE1B5B","Mill2",1
"179457",210223144451,"M","0700EE1B5B","Mill2",1
"179458",210223144452,"M","0700EE1B5B","Mill2",1
"179462",210223144453,"M","0700EE1B5B","Mill2",1
"179470",210223144454,"M","0700EE1B5B","Mill2",1
"179473",210223144454,"A","0700EE1B5B","Mill2",1
"179474",210223144455,"A","0700EE1B5B","Mill2",1
"179475",210223144456,"A","0700EE1B5B","Mill2",1
"179479",210223144457,"A","0700EE1B5B","Mill2",1
"179482",210223144458,"A","0700EE1B5B","Mill2",1
"179486",210223144547,"A","0700EE43F6","Mill2",1
"179488",210223144548,"A","0700EE43F6","Mill2",1
"179492",210223144549,"A","0700EE43F6","Mill2",1
"179495",210223144550,"A","0700EE43F6","Mill2",1
"179498",210223144551,"A","0700EE43F6","Mill2",1
"179502",210223144552,"A","0700EE43F6","Mill2",1
"179507",210223144553,"A","0700EE43F6","Mill2",1
"179511",210223144554,"A","0700EE43F6","Mill2",1
"179515",210223144555,"A","0700EE43F6","Mill2",1
"179519",210223144556,"A","0700EE43F6","Mill2",1
"179524",210223144557,"A","0700EE43F6","Mill2",1
"179527",210223144558,"A","0700EE43F6","Mill2",1
"179532",210223144559,"A","0700EE43F6","Mill2",1
"179536",210223144600,"A","0700EE43F6","Mill2",1
"179540",210223144601,"A","0700EE43F6","Mill2",1
"179544",210223144602,"A","0700EE43F6","Mill2",1
"179548",210223144603,"A","0700EE43F6","Mill2",1
"179552",210223144604,"A","0700EE43F6","Mill2",1
"179556",210223144605,"A","0700EE43F6","Mill2",1
"179560",210223144606,"A","0700EE43F6","Mill2",1
"179564",210223144607,"A","0700EE43F6","Mill2",1
"179568",210223144608,"A","0700EE43F6","Mill2",1
"179572",210223144609,"A","0700EE43F6","Mill2",1
"179575",210223144620,"A","0700EE1B5B","Mill2",1
"179579",210223144621,"A","0700EE1B5B","Mill2",1
"179582",210223144622,"A","0700EE1B5B","Mill2",1
"179586",210223144623,"A","0700EE1B5B","Mill2",1
"179589",210223144624,"A","0700EE1B5B","Mill2",1
"179593",210223144625,"A","0700EE1B5B","Mill2",1
"179596",210223144626,"A","0700EE1B5B","Mill2",1
"179599",210223144627,"A","0700EE1B5B","Mill2",1
"179603",210223144628,"A","0700EE1B5B","Mill2",1
"179607",210223144629,"A","0700EE1B5B","Mill2",1
"179610",210223144630,"A","0700EE1B5B","Mill2",1
"179614",210223144631,"A","0700EE1B5B","Mill2",1
"179618",210223144632,"A","0700EE1B5B","Mill2",1
"179621",210223144633,"A","0700EE1B5B","Mill2",1
"179624",210223144634,"A","0700EE1B5B","Mill2",1
"179628",210223144635,"A","0700EE1B5B","Mill2",1
"179631",210223144636,"A","0700EE1B5B","Mill2",1
"179635",210223144637,"A","0700EE1B5B","Mill2",1
"179638",210223144638,"A","0700EE1B5B","Mill2",1
"179642",210223144639,"A","0700EE1B5B","Mill2",1
"179645",210223144640,"A","0700EE1B5B","Mill2",1
"179649",210223144641,"A","0700EE1B5B","Mill2",1
"179650",210223144656,"A","0700EE43F6","Mill2",1
"179653",210223144657,"A","0700EE43F6","Mill2",1
"179657",210223144658,"A","0700EE43F6","Mill2",1
"179660",210223144659,"A","0700EE43F6","Mill2",1
"179663",210223144700,"A","0700EE43F6","Mill2",1
"179666",210223144701,"A","0700EE43F6","Mill2",1
"179669",210223144702,"A","0700EE43F6","Mill2",1
"179672",210223144703,"A","0700EE43F6","Mill2",1
"179675",210223144704,"A","0700EE43F6","Mill2",1
"179676",210223144733,"A","0700EE43F6","Mill2",1
"179679",210223144734,"A","0700EE43F6","Mill2",1
"179682",210223144735,"A","0700EE43F6","Mill2",1
"179685",210223144736,"A","0700EE43F6","Mill2",1
"179688",210223144737,"A","0700EE43F6","Mill2",1
"179692",210223144738,"A","0700EE43F6","Mill2",1
"179695",210223144739,"A","0700EE43F6","Mill2",1
"179699",210223144740,"A","0700EE43F6","Mill2",1
"179702",210223144741,"A","0700EE43F6","Mill2",1
"179705",210223144742,"A","0700EE43F6","Mill2",1
"252082",210223144754,"M","011017946C","Mill5",1
"252083",210223144755,"M","011017946C","Mill5",1
"252087",210223144756,"M","011017946C","Mill5",1
"252091",210223144757,"M","011017946C","Mill5",1
"252094",210223144758,"M","011017946C","Mill5",1
"252099",210223144759,"M","011017946C","Mill5",1
"252105",210223144800,"M","011017946C","Mill5",1
"252112",210223144801,"M","011017946C","Mill5",1
"252115",210223144802,"M","011017946C","Mill5",1
"252118",210223144803,"M","011017946C","Mill5",1
"252122",210223144804,"M","011017946C","Mill5",1
"179708",210223144811,"M","0110178EB9","Mill2",1
"179710",210223144812,"M","0110178EB9","Mill2",1
"252123",210223144826,"M","0110179AA2","Mill5",1
"252124",210223144827,"M","0110179AA2","Mill5",1
"179711",210223144838,"A","0110178EB9","Mill2",1
"179713",210223144839,"A","0110178EB9","Mill2",1
"179716",210223144840,"A","0110178EB9","Mill2",1
"179719",210223144841,"A","0110178EB9","Mill2",1
"179722",210223144842,"A","0110178EB9","Mill2",1
"179726",210223144843,"A","0110178EB9","Mill2",1
"179729",210223144844,"A","0110178EB9","Mill2",1
"179732",210223144845,"A","0110178EB9","Mill2",1
"23231",210223144858,"M","0700EDEFDA","Mill1",1
"23233",210223144859,"M","0700EDEFDA","Mill1",1
"23237",210223144900,"M","0700EDEFDA","Mill1",1
"23241",210223144901,"M","0700EDEFDA","Mill1",1
"23244",210223144902,"M","0700EDEFDA","Mill1",1
"23248",210223144903,"M","0700EDEFDA","Mill1",1
"23252",210223144904,"M","0700EDEFDA","Mill1",1
"252125",210223144904,"M","0110179AA2","Mill5",1
"23256",210223144905,"M","0700EDEFDA","Mill1",1
"252127",210223144905,"M","0110179AA2","Mill5",1
"23260",210223144906,"M","0700EDEFDA","Mill1",1
"252131",210223144906,"M","0110179AA2","Mill5",1
"23263",210223144907,"M","0700EDEFDA","Mill1",1
"252134",210223144907,"M","0110179AA2","Mill5",1
"23267",210223144908,"M","0700EDEFDA","Mill1",1
"252138",210223144908,"M","0110179AA2","Mill5",1
